Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF,CPMF,COFINS,COFINS - FINANCEIRAS,COFINS - DEMAIS,CONTRIBUIÇÃO PARA O PIS/PASEP,CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS,CSLL,CSLL - FINANCEIRAS,CSLL - DEMAIS,CIDE-COMBUSTÍVEIS (parc. não dedutível),CIDE-COMBUSTÍVEIS,CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES,CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CONTRIBUICÕES PARA FUNDAF,REFIS,PAES,"RETENÇÃO NA FONTE - LEI 10.833, Art. 30",PAGAMENTO UNIFICADO,OUTRAS RECEITAS ADMINISTRADAS,DEMAIS RECEITAS,RECEITA PREVIDENCIÁRIA,RECEITA PREVIDENCIÁRIA - PRÓPRIA,RECEITA PREVIDENCIÁRIA - DEMAIS,ADMINISTRADAS POR OUTROS ÓRGÃOS
2013,Janeiro,SC,345249561.1,299961.9,"309643,01",14447322,"81475,3","107435819,1","104875562,8","30649024,94","4987506,66","684438084,4","159902612,9","90272466,44","16650412,77","14063790,33","5606801,62","181585,71",,,,"1608721,83","672240654,4",,"272999,84","165419793,7",,"4670136,24","337524517,3",,"329,33",,"33955632,48","3890105,9",,,,,"17598350,52",,,"789354681,4","86682485,93","21664157,29"
2013,Fevereiro,SC,272677800.1,486130.66,"5033,85","10526243,52","49482,04","88404969,08","91594969,52","24881485,95","415620,82","197823141,4","94363278,36","13695937,65","7072241,49","12589368,45","6862219,54","213327,46",,,,"1031481,1","563160336,7",,"181483,47","143897068,3",,"223257,65","103547642,4",,"365,69",,"28322819,34","8054687,9",,,,,"17446603,81",,,"774555599,1","83758954,23","12489131,35"
2013,Março,SC,326253396.3,420361.1,"1186,2","8330740,67","19889,84","102677755,1","93669863,85",27015032,"2672760,71","179374179,2","98023304,74","16538422,05","5959555,19","12587793,05","6868040,23","218980,3",,,,"961294,93","603665257,5",,"160270,76","149721650,2",,"1753815,88","93512696,32",,"435,91",,"32784090,58","3273067,43",,,,,"15771358,65",,,"802595877,3","84447432,03","14134982,51"
2013,Abril,SC,318676205.9,629246.24,0,"8046970,89","36490,9",106495471,"92068160,59",222920668,"607043,23","377494795,1","103536509,9","27353934,45","8769615,63","13417633,03","7267700,06","406988,2",,,,"1337275,38","623707866,9",,"230812,67","154255250,5",,"516402,16","210487100,1",,"347,53",,"30332440,54","5211163,35",,,,,"19033989,75",,,"833572677,5","88510984,58","14144651,55"
2013,Maio,SC,295232903.8,1397582.99,"1621,95","9715035,82","18859,4","114357502,3","101843363,1","80792748,68","490725,84","188952644,4","107560164,9","18777200,78","5981796,92","13641357,7","7393772,21","321288,48",,,,"1175714,97","671311018,9",,"197123,22","167757657,3",,"184601,99","103949185,7",,"389,94",,"34134349,8","1974125,79",,,,,"21451003,16",,,"830865802,8","94356653,07","21300473,83"
2013,Junho,SC,289038337.6,875908.47,0,"8529183,64","7445,99","101574779,5",101369133,"59087602,55","623025,79","172288167,4","111345939,9","22911988,39","11327197,03","14775824,34","7579296,77","167344,48",,,,"1353076,49","665661874,3",,"225306,07","167483295,5",,"454367,27","99895694,12",,"361,22",,"32613862,34","1906945,22",,,,,"-2649248,31",,,"824673763,9","100408060,8","25256729,73"
2013,Julho,SC,416531903.0,94799.72,"2277,45","8519624,13","8987,24","142701180,4","96886959,16","60456848,57","867230,79","380998935,2","106370693,6","23740305,46","7062011,08","14446031,24","7485484,84","210196,29",,,,"1380987,34","766932298,1",,"228921,93","184952462,5",,"513027,07","215900377,6",,0,,"31939378,56","1840928,06",,,,,"13902891,63",,,"857711074,8",101376750,"14864428,9"
2013,Agosto,SC,408004488.3,890897.88,"1402,5","7751454,91","5597,26",157474165,103276569,"55964020,84","872857,38","206814135,3","109873880,7","19832574,34","6162318,19","14583832,49","7749031,97","1071109,66",,,,"1526802,68",778909879,,"255696,11","188700941,2",,"452134,46","120484514,8",,0,,"32163043,01","4849063,53",,,,,"13921997,71",,,"865556410,2","91848580,79","16638651,82"
2013,Setembro,SC,378618150.0,899046.0,0,9021341,3723,132291646,109098739,49660891,761278,224477506,112298602,19289512,5444060,15832708,8529247,11546090,,,,1523425,710157511,,262248,172641792,,417907,124407698,,250,,32308920,3793439,,,,,22135699,,,857208114,95484879,15835418
2013,Outubro,SC,504701108.0,1360689.0,0,2653781,1811224,186444672,116217074,51498013,972569,473892497,108110240,20910311,7661910,15835637,7957456,1494352,,,,1417083,701163782,,236265,175323909,,599628,253567670,,0,,32522815,3062485,,,,,27885916,,,887591580,96194655,20516741
2013,Novembro,SC,377831021.0,761899.0,5775,10479354,18546927,156114889,137991260,51533277,874176,231451543,133143595,20585604,8502996,15866967,8040642,668501,,,,1539184,695123692,,255431,171112988,,501915,125827623,,81,,64502339,1054750,,,,,72082506,,,891770515,99383050,14557079
2013,Dezembro,SC,363485520.0,740893.0,1605,4742353,22636762,146001067,140406685,45153933,957574,292553096,124048624,53721778,12379240,31892553,8695005,1046423,,,,1507337,734780358,,254297,186902556,,452479,152731241,,79,,29581890,5068981,,,,,91792125,,,1558297119,106422563,33494832
2014,Janeiro,SC,486580581.0,451016.0,1714,13885449,29369077,170461967,108464151,99881736,4673986,790332396,190059884,90087308,16952051,16363102,6873831,162943,,,,1500652,725024787,,270768,181438763,,3536619,401717532,,0,,36243290,442818,,,,,31254127,,,955020178,105463312,13773555
2014,Fevereiro,SC,453708732.0,605127.0,1535,11018640,12079058,163015366,109903309,33489163,2042195,215937981,111306285,19247773,7869034,14527434,8465634,243954,,,,1618869,717231627,,272524,177261835,,1227684,116393960,,0,,33378142,3065627,,,,,31258318,,,873353110,190530438,15007428
2014,Março,SC,420665281.0,1373280.0,1386,10860121,16265053,150703636,127124169,63259704,9840598,243180210,107180562,19389943,10840088,14649087,7345856,237720,,,,1609475,709713781,,271728,173784817,,6466236,123173554,,170,,35707765,873953,,,,,22526062,,,941339853,109478967,15651538
2014,Abril,SC,352226336.0,1143344.0,2203,9909861,22129233,139329914,126940694,242884349,1143615,463839897,117718104,36267126,14156228,15089815,8876504,134350,,,,1592148,653732690,,267277,164900428,,770974,255510362,,174,,35530109,2754092,,,,,31817150,,,982926537,109534556,14815097
2014,Maio,SC,408845117.0,1117660.0,1124,10227320,13795318,160369632,156609638,119130275,1075412,235724892,134549400,26350775,10221815,15477148,8834630,807461,,,,1682231,712511004,,276875,171660654,,492978,115431363,,0,,35982171,617570,,,,,39801004,,,1004282390,109385008,17944951
2014,Junho,SC,294018024.0,1208302.0,1355,11440488,14779134,113922828,156754591,72489578,1045792,201916700,121439621,22260685,11974144,16433173,8940351,265162,,,,1605752,699861643,,266612,169685300,,588710,113641696,,159,,35860285,3408905,,,,,27369737,,,1010134458,112678801,27554051
2014,Julho,SC,431864653.0,1582641.0,1456,8846536,9981648,158137810,133588998,64545796,1248771,426829846,128631615,28265566,7120157,16594473,9052703,332262,,,,1724049,701124942,,289548,173029308,,713616,249373718,,0,,37121637,1984898,,,,,35901630,,,1029524861,112881846,20883938
2014,Agosto,SC,387921639.0,918694.0,63835,10146403,9788961,154082612,153109661,72636562,1184431,284677416,132122534,22459184,6601808,15369348,10446783,730616,,,,1785369,710550825,,297058,172684372,,628454,146232797,,0,,36858619,1345610,,,,,174572717,,,1062569659,113196117,16206261
2014,Setembro,SC,457862292.0,768967.0,52081,11280924,15029157,188606846,156840809,53672366,1215131,205743322,131059819,21185803,6647742,16487890,8898611,12165202,,,,1867994,787616502,,309430,192395986,,622262,110125248,,0,,36918493,728909,,,,,105109326,,,1059174224,117773473,19559298
2014,Outubro,SC,510126655.0,737802.0,58515,9509789,18948990,225473464,168234726,51103439,1249430,477389320,130266788,30707724,9310943,15718446,8867029,1363850,,,,1811228,769837352,,303618,187570622,,803473,273748554,,297,,37691829,4220996,,,,,112965382,,,1049973582,115159683,19094914
2014,Novembro,SC,450333583.0,511065.0,79690,12200391,18928182,196135435,193579958,55942893,1514966,236749314,157451769,25585606,8657642,16942005,9023539,1154948,,,,1948958,802151869,,341154,199033153,,927520,127865865,,2815,,76132503,2752146,,,,,151944291,,,1089232336,112883042,15902052
2014,Dezembro,SC,385919492.0,758045.0,33904,4077404,10138816,162411474,172919933,31250615,1150109,203967756,148454131,41151317,21924771,20511974,9745879,954729,,,,1847663,758602121,,309230,193484761,,629203,119567788,,0,,40910847,1636922,,,,,97796065,,,1716969183,121267943,18680807
2015,Janeiro,SC,522303211.0,980706.0,67134,8877066,25828333,208852523,146294872,33362077,12332423,709966984,216435359,101981704,18115151,16848750,8003005,211209,,,,1909414,791885248,,323435,197122561,,8986457,367191656,,0,,38095274,,,,,,54278300,,,938247147,200055149,11891524
2015,Fevereiro,SC,483587947.0,86592.0,27853,11264168,924761,174058047,113430539,25141218,1218677,213550516,131440431,23630074,8276651,14208934,9791613,254441,,,,1479054,706560894,,246716,173994126,,722318,116832833,,4222,,39092734,,,,,,51189055,,,950848583,119090887,10853934
2015,Março,SC,613226994.0,328180.0,18897,8237356,6755791,202210630,110191439,33953126,1391103,215051188,129741038,28893286,9463582,14248818,8866329,369836,,,,1466388,755883850,,240712,187426014,,818752,110331265,,0,,40961568,,,,,,57817665,,,1006726621,110890960,12636070
2015,Abril,SC,452351330.0,200216.0,38004,11641464,8153680,162290370,129754920,263944791,1089671,437597362,137059221,38343068,13334956,14744705,11952515,226144,,,,1458697,727348030,,243653,185467608,,886759,254433207,,0,,41250870,,,,,,58090673,,,1047109066,122098011,10812525
2015,Maio,SC,333450040.0,254410.0,42362,10143800,21352133,143078219,127349503,87138830,1213107,212975826,152420787,26268832,9923169,15143462,9995751,312943,,,,1416976,691959137,,235397,178224030,,702715,117126355,,0,,41950382,,,,,,49079693,,,1054089055,118880140,13182625
2015,Junho,SC,405410253.5,725083.94,"1103,55","5736476,14","9769811,34",153960195,"122431654,9","73029264,15","1395305,83","201047044,1","141859973,5","26921850,95","14156741,03","14940471,91","10937783,02","313088,69",,,,"1774602,48","777033056,8",,"291239,88","194539855,6",,"866584,71",115350374,,0,,"41630059,37",,,,,,"50271579,26",,,1064086413,119452642,"27537670,92"
2015,Julho,SC,479336916.6,47177.87,"1846,8","6510827,84","18966381,74","174207574,3","118779646,4","99463995,85","1643067,14","439971865,9","141698203,7","32186222,8","11342111,11","16878713,17","11543818,15","3109418,31",,,,"1372111,71","779437692,1",,"229191,27","191559505,1",,"1076830,22","245433914,3",,"680,67",,"41713363,58",,,,,,"74560886,79",,,1080018236,"120575663,5","15201205,1"
2015,Agosto,SC,486068537.7,79376.5,"5360,79","6769282,28","6438245,33","169367294,9","119655591,1","61816504,81","1431143,29","180003193,6","140516728,3","28709660,76","10199369,8","17663110,56","10286490,1","447047,4",,,,"1473207,46","792879510,7",,"250382,47",192142745,,"819936,91","100032391,1",,"212,05",,"41502267,89",,,,,,"54899251,5",,,1065276013,119017526,"15486948,42"
2015,Setembro,SC,499714706.4,343869.46,"1556,93","7284107,21","13810548,97","214097171,4","134888831,2","57178053,16","1102000,79","193018183,1",139913471,"34358499,23","9556066,96","15812323,3","10896473,15","14285231,95",,,,"1323167,66","848577702,6",,"220194,72","206538986,9",,"646865,8","111954369,4",,"49,39",,"41839639,88",,,,,,"86887911,37",,,1071781389,"119212163,8",13707095
2015,Outubro,SC,458029334.1,305856.67,"1799,55","7789808,38","7778858,12","194683741,5","134199833,8","60650073,64","1498335,03","428874982,8",137804789,"37002983,87","16088093,04",15442945,"10070699,89","1323577,67",,,,"1323829,01","746351548,2",,"212434,71","185740086,2",,"1141119,68","240174803,2",,"345,25",,"42685039,15",,,,,,"50807954,77",,,1062107443,"129741216,7","20449719,3"
2015,Novembro,SC,397379824.0,125937.31,"2136,9","5506890,99","9697776,12",169197146,"141205008,3","64804759,65","1150694,66","229424084,5","163729977,3","36972750,11","10668292,89","15538261,3","10984814,64","932603,84",,,,"980944,75","800779102,6",,"518785,02","194065692,3",,"765153,09",132490421,,"171,75",,"76890179,51",,,,,,"47152375,45",,,1091269782,"118650585,7","16326663,55"
2015,Dezembro,SC,338856863.8,451468.31,"1297,5","8857574,99","9492436,72","131525784,1","137292247,9","31026434,47","1292680,67","190442653,2","167846250,5","36788603,55","15683963,08","17749792,37","9975958,61","859831,95",,,,"1277896,64","735800027,2",,"214475,34","187595440,8",,"748608,02","113202532,7",,"31,13",,"51759451,69",,,,,,"46730280,73",,,1718098318,"125413618,3","16356052,44"
2016,Janeiro,SC,355944129.7,65997.44,"1241,7","5958754,87","20013384,97","132177985,7","122083076,3","35447903,89","8490243,62","558697421,7","231058261,7",106226141,"18576500,73","16922627,57","9839495,01","344131,08",,,,"1408127,15","773367291,8",,"228475,17","203453525,2",,"6798903,17","293420236,8",,"33,67",,"43863905,94",,,,,,"45366515,82",,,"968546056,5","201619095,1","11608762,49"
2016,Fevereiro,SC,403876221.9,568924.83,"10610,25","7575513,25","1068062,51","125727600,3","102224684,5","23234402,49","1072424,03","214709581,6",134600418,"26515071,24","8459576,27","13195312,84","9170873,93","420952,58",,,,"1267000,95","721707790,8",,"206608,61",187024438,,"729779,18","117103102,4",,"34,86",,"42217334,47",,,,,,"51606232,3",,,1096668939,122939732,"12348668,83"
2016,Março,SC,359138915.7,429713.93,"1752,9","5888560,22","1933983,27","130534205,5","106530151,4","35690090,65","1257491,49","213016501,8","138868365,1","26102824,98","8374480,18","16648020,12","9213291,89","297597,94",,,,"1149109,74","661805262,5",,"192094,22","171982659,4",,"813134,53","114508602,4",,"30,11",,"42689779,12",,,,,,"52149772,99",,,1115780989,"118108406,8","12965536,88"
2016,Abril,SC,280343394.3,478881.67,"1530,6","6765901,02","6296788,01","108889194,7","123761597,3","289874043,1","958369,8",526348455,"148957088,5","36276114,77","8657474,77","14225789,54","10286349,27","295527,35",,,,"1176056,4","654644358,9",,"196070,46","171210639,1",,"858955,53","266888356,1",,"30,03",,"42506637,83",,,,,,"50471302,27",,,1135168873,"128456728,1","13180139,27"
2016,Maio,SC,321438104.1,192432.65,"1914,45","6522108,02","7266731,03",121626913,121875006,"87963573,65","1102639,75","227030435,4","163731670,5","29935792,91","8512591,43","17260200,69","10931101,5","267411,36",,,,"1185774,77","738353233,6",,"197497,83","187612962,8",,"737144,58","120887147,9",,"28,77",,"42772479,58",,,,,,"58751490,65",,,1134160459,"123175298,3","14125477,38"
2016,Junho,SC,295775289.8,548561.67,"1368,6","6554421,23","8886388,3","122204515,2","139227159,9","80515724,97","986481,05","205846370,7","164303292,9",38625165,"13027465,45","15465755,65","11650858,93","427311,51",,,,"1232437,82","716311638,1",,"206384,81","181890307,5",,"690983,78","118868373,8",,"24,74",,"42624132,46",,,,,,"61214532,91",,,1147444435,"120017212,3","24839407,11"
2016,Julho,SC,316372747.8,19972.5,"1607,85","3976669,09","6311750,97","127419257,2","129545354,3","78464822,1","1716175,1","476147889,8","157336093,4","37741533,65","9643111,38","15982752,12","11263063,81","222939,31",,,,"1343363,18","710769778,3",,227115,"182827467,5",,"1233212,23","265073460,6",,"504,57",,"42647508,63",,,,,,"57306304,16",,,1163728557,"123479437,1","13272187,14"
2016,Agosto,SC,373268284.3,-1021.93,"1679,4","7215725,54","7061951,73","149322273,2","118985776,6","69551370,23","1274588,67","232124187,2",163518601,"30162465,38","14387377,6","15587574,11","28349369,66","529580,47",,,,"1209590,98",780826808,,"203786,93","197846033,6",,"866304,06","124080490,4",,"30,76",,"45273895,06",,,,,,"69256314,47",,,1159925327,"122626030,7","15955887,64"
2016,Setembro,SC,359777672.4,262952.42,"1099,05","7721270,51","8536332,03","140104973,5","131291662,9","62769469,95","1317003,79","224748874,5","158951578,9","36946882,51","13936977,14","14647178,65","11435983,7","15349705,03",,,,"1295606,02","782531955,1",,"218753,75","195488152,6",,"883530,69",121672333,,"17,6",,"45392680,8",,,,,,"57985226,53",,,1136054987,"124899646,6","15693917,77"
2016,Outubro,SC,372377629.7,165732.73,"1768,8","10651497,43",13205741,"145769219,6","145666570,9","63168777,34","1130344,2",471872417,"157140609,3","46270359,1","11892797,51","16325376,46","10630257,59","1520222,78",,,,"1234454,76","789138000,3",,"210500,64",199524547,,"1091388,78","263494522,5",,"186,91",,"45788606,36",,,,,,"51603029,03",,,1160852078,122646436,"14869486,83"
2016,Novembro,SC,371090876.3,71367.13,"2584,65","8209837,78","9626125,72","152359569,8","142993438,2","64442808,39","1397055,56","243658742,3","185583056,3","38353745,35","9707633,64","15085787,58","10230999,98","1287312,76",,,,"1252111,98","804772668,5",,"212141,49",200369134,,"961254,88","132364214,6",,"552,19",,"81978170,78",,,,,,"56591545,85",,,1161252352,120643410,"19490931,3"
2016,Dezembro,SC,321811433.2,250075.33,"2315,4","11018953,98","24070021,99","129300416,4","153407848,1","33770009,87","1243821,38","198562388,5","185516635,7","52831213,69","17334851,1","17999148,73","10902770,5","1081885,31",,,,"1299785,58","783867690,2",,"219071,22","197310245,4",,"875723,01","115982500,3",,"31,19",,"56338903,71",,,,,,"72117431,47",,,1930029404,"126096912,7","19699934,18"
2017,Janeiro,SC,380668813.7,23173.75,"1972,2","13171983,19","23412034,5","137205566,2","122874206,2","109298906,1","7064160,96",572325526,"274438638,1","128518357,7","23893883,25","16277409,45","9576466,07","280205,48",,,,"1551611,81","824723424,2",,"263818,06","216405438,4",,"7494418,35","310404014,5",,"23,25",,"46053568,3",,,,,,"48076652,05",,1272364249,,,"12957631,94"
2017,Fevereiro,SC,301143680.2,47630.51,"1346,25","7643767,55","5339873,48","102135871,7","109043250,6","26240426,74","1286945,19","260543177,4","155633956,6","39152670,3","7737879,8","13092424,23","10370003,03","206148,67",,,,"1180459,21","692351403,5",,"199950,66",182993076,,"908248,98","138180141,7",,"1691,09",,"49769657,36",,,,,,"51523312,86",,,1125266444,129559171,"9335020,147"
2017,Março,SC,404866842.7,471744.83,"417,6","7593095,63","7388128,71","140346095,4","111566450,3","36832721,9","927874,09","205241161,1","156885171,2","36504484,5","7886267,51","15800576,63","8826692,43","425039,81",,,,"967567,49","768419503,9",,"163776,91","195086946,5",,"671067,59","112799358,9",,"192,49",,"43777047,55",,,,,,"102276876,9",,,1182566615,125638315,"12330484,95"
2017,Abril,SC,333287495.2,27764.28,"2723,4","8561787,31","14463634,48","119143721,1","139268796,3","310993461,6","1500782,01","460857956,7","172738240,7","52953972,16","11209349,9","15626268,73","16214506,13","375188,62",,,,"1110433,57","760441238,2",,"187932,14","197790667,9",,"1148206,96","254522894,5",,"63,27",,"52262259,41",,,,,,"76674517,87",,1280064363,,,"7425929,928"
2017,Maio,SC,345231695.4,1720211.76,"2269,2","6834694,24","10849541,69","130184286,8","127308112,6","101545802,8","1154688,43","199352461,2","183828562,3","37984907,01","9649975,34","18651264,12","18707452,96","407916,21",,,,"1117291,04","726126483,1",,"195156,38","190139014,3",,"825212,47","113821988,8",,"16,52",,"48270411,7",,,,,,"62346814,44",,1338074828,,,"12200532,31"
2017,Junho,SC,419137499.3,473187.93,"2572,05","9806446,72","11309667,78","160824266,3","151154304,1","91523117,61","1170955,48","197694950,5",186544534,"39546301,6","12020279,57","15669643,22","21094483,65","363054,65",,,,"1195557,33","837385243,4",,"218687,12","205770045,2",,"790043,66","118357002,9",,"17,52",,"48969042,77",,,,,,"55440191,59",,1306949568,,,"26918354,43"
2017,Julho,SC,416381483.2,47949.36,"2513,55","6824531,19","17217414,85","161693687,1","131215108,6","88043415,47","1816715,78","450852370,5","178584884,9","41480514,3","9025829,39","18653850,27","22549798,66","248258,52",,,,"1434374,82","793359147,3",,"242729,75",204947368,,"1300918,08",260490108,,"41,78",,"48723973,63",,,,,,"68695129,02",,1312094131,,,"11666891,65"
2017,Agosto,SC,465530337.7,83052.96,"2434,65","5884444,07","14387304,48","180618402,3","131440757,5","74248669,58","1308776,52","212427118,4","181936059,1","36637651,74","9745179,48","19095991,12","21681066,36","809142,48",,,,"1235478,01",849605945,,"207298,12",214963944,,"932214,86","124517222,3",,"30,31",,"49216683,62",,,,,,"98889286,03",,1380838642,,,"18605511,64"
2017,Setembro,SC,444437641.8,134079.1,"1883,25","10196878,83","15960449,51","173838812,9","139964055,8","67742671,01","1665581,87","348136117,8","176604507,2","41935734,95","6871620,68","16825491,66","22519426,96","18153800,78",,,,"1401539,19","916968341,9",,"237893,09","223625932,1",,"1190610,23","172206635,4",,"16,53",,"49356354,23",,,,,,"166861836,5",,1355004586,,,"21724110,74"
2017,Outubro,SC,480962401.9,311224.98,"1511,85","7795582,77","10665761,42","186939951,3","147869355,9","65826399,99","1309733,28","531935375,1",181210036,"41348930,81","11085915,37","17054341,9","21296646,63","1895686,06",,,,"1287046,04","908935083,2",,"217484,07","223706538,5",,"925435,85","300174610,7",,"314,55",,"49428741,35",,,,,,"186263043,3",,1372927227,,,"22657411,33"
2017,Novembro,SC,446493984.6,399601.78,"1192,65","10070445,95","22685,55","183939386,8","145914726,1","92045886,71","1390014,6","256293246,6","209225781,7","32765185,29","14109182,46","18015805,55","23383704,15","1254517,4",,,,"1353272,89","900603595,4",,"228461,1","222487932,5",,"955661,46","142622341,1",,"3563,34",,"98055312,11",,,,,,164457285,,1404819123,,,"23048126,93"
2017,Dezembro,SC,346296655.8,478555.56,"1464,9","11812748,41","9485325,74","142404783,2","192270696,5","44913262,37","1237489,83","231423265,4","201926598,2","53898936,88","15322723,44","21009255,33","24937681,59","1123325,51",,,,"1264356,74","879897099,4",,"212843,44",213149931,,"905791,25","136069108,4",,"40,8",,"55421384,06",,,,,,"134211078,5",,2115833797,,,"22236986,07"
2018,Janeiro,SC,514528852.9,357729.62,"1727,25","12892877,01","27354,51","186903587,7","141277966,8","36478447,71","5344399,52","779531507,3","300723196,4",156434253,"25709692,91","23198711,85","21439274,73","1822223,06",,,,"1362077,92",1005638154,,"228881,18","253541347,7",,"6315580,54","391384966,3",,"16,88",,"50417870,41",,,,,,"219449380,4",,1432338473,,,"23674147,62"
2018,Fevereiro,SC,472686011.9,650174.63,"928,8","6750256,15","1149771,64","157487901,2","117962868,8","37801015,63","1731415,09","295398285,5","174563770,3","36773003,09","10890148,28","14429531,97","23040802,08","236985,56",,,,"1356899,04","862338154,4",,"225500,06","221681921,8",,"1211627,69","149505759,1",,"152,32",,"49158311,6",,,,,,"68913099,43",,1313569519,,,"7859883,423"
2018,Março,SC,516439330.1,146186.51,"1130,25","6803212,2","118679,51","162334143,2","145452843,1","42807000,71","1632983,75","236647801,9","166144961,4","56393379,29","11006756,59","15471329,33","23166533,7","351025,98",,,,"1243786,07","939038448,6",,"206565,4","239904398,4",,"1138982,24","124955245,1",,"15,73",,"45452855,29",,,,,,"57837945,31",,1310428614,,,"9052259,78"
2018,Abril,SC,542280742.3,22404.41,"992,25","7051167,43","11284102,27","181480974,8","167501955,9","348101600,1","1644133,12","560573997,2","198325724,1","39289443,45","12813205,27","18070155,33","26853570,26","173070,12",,,,"1342239,81",1006394791,,"214667,86","251063754,7",,"1210956,06","296288823,3",,"69,4",,"55050297,05",,,,,,"45215753,75",,1355393878,,,"7799111,283"
2018,Maio,SC,436575390.7,37754.86,"1019,85","3501342,58","12561775,7","170538994,2","131631330,6","115909422,1","1449236,75","231701244,9","203867791,4","35472303,67","12510838,53","17444249,73","23683170,97","327741,24",,,,"1220301,05","912983711,7",,"202493,27","228806981,1",,"988878,18","129219054,1",,"86,74",,"50337022,33",,,,,,"57665172,8",,1378512114,,,"9674963,689"
2018,Junho,SC,532416690.1,178800.43,"1445,1","7413007,43","13231097,23","218020672,2","124257043,5","96976960,51","1441915,53","215608962,6","189264337,7","38749880,65","14804994,81","16636572,86","26905007,8","281711,32",,,,"1025914,52","968131064,5",,"170367,44","248265985,9",,"977714,54","120005425,3",,"86,01",,"50796186,88",,,,,,"91351075,22",,1390830570,,,"28907676,6"
2018,Julho,SC,568221524.7,43588.31,"1535,55","4724275,93","3547176,13","237985986,3","173220413,2","110795389,6","1485311,75","572154699,4","183281229,1","40244744,43","12330177,48","15991026,35","25530016,58","572671,62",,,,1135791,984526677,,"175614,38","249052465,1",,"1257370,05","309900525,9",,"256,03",,"47475399,49",,,,,,"65140697,2",,1401278532,,,"14173794,24"
2018,Agosto,SC,603705685.6,44238.62,"215,87","8249687,72","13862668,34","256580906,5","145878425,6","77651399,75","1476205,74","313580070,6","185484197,3","38917311,89","10126443,89","16964341,67","24999748,53","784264,3",,,,"1334498,89",1036605368,,"224487,3","255958419,9",,"1007036,29","174094784,1",,"117,21",,"47632004,97",,,,,,"35195709,55",,1442943383,,,"12885716,71"
2018,Setembro,SC,530595597.3,9976.63,"1413,82","4162205,6","13782829,78","226125238,5","169999923,1","73894703,8","1256544,17","276095738,5","183604415,1","35589775,45","12846887,99","17133468,12","28995602,54","17562084,04",,,,"1377688,67","994695411,2",,"230065,18","252823267,5",,"869968,58","147626418,6",,"102,93",,"57766292,02",,,,,,"73076030,41",,1734700849,,,"10968479,79"
2018,Outubro,SC,613285949.2,-1965.07,"1316,82","4252410,7","19960556,5","264704671,2","166056949,1","78705607,07","2228456,8","586811728,4","184181435,5","37162280,59","18002879,93","17839608,09","25194663,19","1694744,5",,,,"1453446,72",1086866387,,"242363,42","267198259,6",,"1214540,6","318431371,9",,"1719,91",,"51225992,26",,,,,,"58733293,52",,1746993186,,,"13260202,62"
2018,Novembro,SC,523820159.3,489.9,"1479,15","12659982,93","10103824,49","234403414,3","169232931,3","106231363,9","1685160,63","364476106,2","221071211,7","39742157,69","16433025,68","17824674,18","24300878,01","1193806,05",,,,"1549463,93",1007762429,,"257318,99","253367618,7",,"1110061,42","188435242,2",,"108,02",,"92013776,21",,,,,,"60746363,84",,1775699142,,,"14077080,95"
2018,Dezembro,SC,416589940.9,-4576.71,"1557,3","13697923,81","16004662,93","185993910,2",196523181,"50168231,05","1311152,95","350029645,3","219421742,9","63013482,91","16871691,36","25757845,23","31612012,56","1066842,42",,,,"1274741,14",986923612,,"234979,46","253772904,5",,"931194,99","173543164,5",,"704,91",,"62046067,13",,,,,,"25893793,44",,2923766115,,,"26385974,21"
2019,Janeiro,SC,655408473.4,-1709.75,"1771,5","12969492,83","30235399,98","246552540,1","150209034,1","44887941,95","10313113,34","873131072,8","324230318,3","123585945,2","30712162,8","21035936,94","22049842,65","500710,49",,,,"1535731,59",1120025706,,"273159,28","284496505,9",,"9594077,59","430782355,6",,"217,28",,"52618266,19",,,,,,"48654743,23",,1701986753,,,"8454898,949"
2019,Fevereiro,SC,591653023.5,-1952.4,"1092,9","9548873,86","655462,95","229191272,2",160112968,"43669879,96","1595654,35","366492161,8","184706680,3","37907169,86","12931557,52","15310261,39","28874325,94","375457,25",,,,"1372438,61",1017688311,,"256522,97","265880150,8",,"921560,99","183806560,8",,"123,46",,"51536554,22",,,,,,"20876670,61",,1686004545,,,"8380032,581"
