Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF,CPMF,COFINS,COFINS - FINANCEIRAS,COFINS - DEMAIS,CONTRIBUIÇÃO PARA O PIS/PASEP,CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS,CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS,CSLL,CSLL - FINANCEIRAS,CSLL - DEMAIS,CIDE-COMBUSTÍVEIS (parc. não dedutível),CIDE-COMBUSTÍVEIS,CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES,CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público,CONTRIBUICÕES PARA FUNDAF,REFIS,PAES,"RETENÇÃO NA FONTE - LEI 10.833, Art. 30",PAGAMENTO UNIFICADO,OUTRAS RECEITAS ADMINISTRADAS,DEMAIS RECEITAS,RECEITA PREVIDENCIÁRIA,RECEITA PREVIDENCIÁRIA - PRÓPRIA,RECEITA PREVIDENCIÁRIA - DEMAIS,ADMINISTRADAS POR OUTROS ÓRGÃOS
2011,Julho,RS,69944998.0,47801.0,115362870.0,9082449.0,41719621,76763195,111197071,97859028,25339253,515884244,181443256,50460287,15617091,27369010,43743960,1655854,,555433,,21407834,724292270,,3507910,179369959,,12945452,287682958,,50675011,,60586170,10314385,,,,,90780129,,,,,21606016
2011,Agosto,RS,80666014.46,85520.23,136160761.3,9674690.99,"50953861,69","92256250,38","126640659,5","94634828,89","21064359,12","218634559,6","190989431,5","42761226,8","11235068,92","21282286,69","42080924,06","1494826,82",,"7513,16",,"22078984,52","689205295,9",,"3825081,26","183581422,8",,"9848868,48","123799757,8",,"20371571,1",,"63159229,46","4761003,42",,,,,"169785265,2",,,,,"18041193,29"
2011,Setembro,RS,75232984.61,95275.13,151583222.4,11807687.73,"46502183,62","86071329,65",132618839,"90473710,47","20465037,13","226466490,6","195530272,5","49768251,78","14795198,38","24120985,45","44863193,02","35020153,77",,"8184,22",,"22904447,52","737759998,6",,"3721108,93","193676844,9",,"9482928,7","114902036,9",,"11027997,63",,"61137879,42","5161172,12",,,,,"72712616,39",,,,,"19870450,02"
2011,Outubro,RS,72096939.69,93200.56,141201014.0,15370880.85,"42007274,89","82509571,59","123651318,9","102247442,2","24586750,22","510528550,7","186885423,8","48378132,13","23985503,64","14188235,37","48034638,31","6097638,49",,"-539556,07",,"27231018,48","626324877,8",,"4465071,17","175852519,4",,"12475240,67","280630042,3",,"4030217,24",,"61322290,66","14142565,92",,,,,"62725451,28",,,,,"12359235,88"
2011,Novembro,RS,71178291.26,31491.83,144009096.9,20432132.97,"43476241,86","99788645,95","125578969,8","86083559,34","20735343,04","235677941,4","224732025,1","37755868,89","8695042,94","20650661,6","42502938,87","4942299,78",,"8108,19",,"26004341,75","727374280,8",,"4229518,89","191696994,2",,"9395964,6","128439545,1",,"11036483,06",,"107455315,9","5414687,08",,,,,"66912555,72",,,,,"21069413,8"
2011,Dezembro,RS,72933448.22,91013.1,172852768.3,14139979.57,"47704563,06","104378573,7","138510147,5","57434032,96","20534279,79","235766013,4","224855996,8","84643731,44","32274321,98","24613670,92","52735507,27","4575414,09",,"209384,05",,"24067183,92","720849721,5",,"3920356,35","191315645,5",,"9399799,23","124778944,1",,"5470763,53",,"83480713,26","13239790,31",,,,,"66321225,08",,,,,"23636899,85"
2012,Janeiro,RS,81040602.96,69755.93,133892120.1,25975009.6,"53499435,26","79518307,07","122949202,3","77273144,72","204721264,8","593845462,2","316362487,1","108492327,5","27821045,91","27324011,25","47272513,32","1467729,98",,"167710,62",,"24889246,3","753954395,3",,"4041262,48","209736783,3",,"171829396,3","325696085,2",,"3989070,05",,"65812321,85","6324036,88",,,,,"70886251,87",,,,,"20935570,07"
2012,Fevereiro,RS,69500917.27,171616.46,128627696.5,8995866.88,"37331304,08","58499584,72","95617488,09","44772284,04","23456903,28","218314706,1","201607280,4","34393824,85","9100519,49","21030152,49","47133944,33","635695,3",,"2241,1",,"27665085,14","564102491,2",,"4514077,21","164710600,8",,"10931260,28","207316375,3",,"5869910,8",,"59355675,51","2506425,18",,,,,"-46847898,22",,,,,"21100421,09"
2012,Março,RS,82179129.48,222888.59,116899120.9,12437627.28,"8286446,75","60858593,2","104500177,8","53540213,43","31204167,79","254920766,4","203266453,8","37221810,06","16454105,9","21251097,95","40762608,44","615875,78",,"-6724,97",,"28935690,82","716226050,2",,"4764581,14","186431335,6",,"16485434,22","123351583,5",,"6865856,97",,"60875816,91","7014338,48",,,,,"58355051,46",,,,,"21438596,59"
2012,Abril,RS,85362227.12,147955.74,162579394.6,12278091.58,"10428,28","86046706,61","112596364,3","413038002,6","30746249,12","493206284,5","213893572,1","50934701,61","16719754,07","22491906,34","45139113,37","607957,99",,"3243,02",,"29104977,94","699805928,2",,"4794128,65","190168180,2",,"14496334,85","271040725,4",,"5201805,17",,"61298687,97","6097914,49",,,,,"51997315,87",,,,,"23338710,14"
2012,Maio,RS,87967853.35,203696.5,361702010.2,8042752.95,"33480740,68","98118602,8","104148159,4","157149440,9","26995291,53","215645330,3","199538813,1","39700049,52","11009646,86","21248548,21","42985515,89","616102,42",,,,"27545463,4","738643402,5",,"4522839,58","196870394,2",,"13059074,83",123872643,,"5126499,74",,"67628637,09","4984360,15",,,,,"53650065,05",,,,,"22335280,42"
2012,Junho,RS,92713076.74,184598.1,106387513.4,9042940.62,"24579192,83","98156622,24","117247558,6",136167359,"36592586,07","222762613,6","201137077,2","65920425,25","17078945,66","26396689,72","46218009,8","618516,5",,,,"24398951,84","721560109,9",,"4008681,7","197763547,8",,"16691807,54","118795388,6",,"4003192,04",,"76859992,53","6293953,25",,,,,"-7520520,78",,,,,"20087086,19"
2012,Julho,RS,94073722.83,84520.85,129895796.9,8472890.38,"9860072,07","109941501,5","97863895,45","112106084,7","24238612,05","504941842,5","200735581,7","55234451,92","23072381,43","25915921,7","42982223,3","514455,24",,,,"24930950,81","723469641,8",,"4100018,88","192163809,8",,"11741974,17","289740900,7",,"3248982,01",,"63707453,42","1565608,18",,,,,"17741548,01",,,,,"17522053,28"
2012,Agosto,RS,104592931.9,115958.95,127858265.6,9691801.15,"265833,51","115731513,9","106956280,7","151606617,3","24870632,95","217666774,7","201645502,9","44237094,32","14261052,2","23944962,76","43351017,65","991498,02",,,,"24132026,13","800507285,9",,"3996956,84","209850014,6",,"11354739,7","121023225,8",,"4647,1",,"63768627,27","5108006,88",,,,,"18710482,7",,,,,"24282076,1"
2012,Setembro,RS,78327541.17,56338.88,162945730.3,10503382.29,"12110435,95","71807810,23","118433637,9","99476437,29","22772700,54","247086853,1","200856883,1","45882479,04","18224299,14","24546372,9","44188207,88","38306575,81",,,,"24428040,96","793650367,9",,"4041830,92","201791942,2",,"10669986,67","145241218,4",,"6392,55",,"64447527,64","8538579,53",,,,,"16546873,57",,,,,"21920838,11"
2012,Outubro,RS,103472072.5,146162.47,146534076.9,9394181.76,"10014411,41","98914672,06","101311076,7","107487467,8","25035689,02","637024212,6","201347213,6","51843163,22","28691103,44","25151515,79","40416105,54","7229860,35",,,,"24849900,46","822235598,9",,"4102103,22","208937629,8",,"12101996,41","334437457,3",,"4709,31",,"63659932,07","13960487,77",,,,,"20634492,51",,,,,"24481727,95"
2012,Novembro,RS,97271884.72,75582.49,172633073.8,23845233.62,"7741254,7","88404596,36","116126485,2","103227814,7","23349886,53","268513024,7",262618866,"45554343,52","14651364,54","24912229,86","43064173,31","5193914,81",,,,"27831675,58","880208634,4",,"4530158,95",227548990,,"10768838,33","142413515,8",,"6568,65",,"123920369,9","6547230,64",,,,,"21943815,04",,,,,"24444060,7"
2012,Dezembro,RS,85726058.96,85694.07,140246097.7,20152465.96,"23901107,27","78817560,62","123594431,2","61513300,45","26644035,72","265967112,2","232851929,7","79154956,56","31625927,8","27410651,45","45604775,46","5272870,19",,,,"24940971,07","862433962,8",,"4127671,97","222925866,6",,"12295904,16","138737131,8",,"6388,35",,"68884881,67","1849666,36",,,,,"45405006,9",,,,,"28129317,97"
2013,Janeiro,RS,106035876.9,134227.62,484146871.9,28034472.76,"14188195,65","74385302,28",103839681,"57564976,38","126515808,2","663190405,7","343076110,8","109482892,7","33012724,93","27398991,84","41334970,64","678753,18",,,,"25057129,88","872659720,6",,"4258582,13",237831370,,"161848580,4","347734011,7",,"6674,01",,"67368958,85","2274725,06",,,,,"25454308,99",,,1308917338,"133968521,6","44511155,85"
2013,Fevereiro,RS,79248818.59,205959.62,40707676.07,17868925.54,"28429843,63","64761744,11","105304015,5","60532518,49","22836603,57","247572317,4","218403857,4","38979694,87","9907723,15","24869691,75","43305919,7","430830,68",,,,"24315345,45","684938771,3",,"3968456,61","188362377,3",,11099008,"133376532,1",,"6564,45",,"63064979,32","1923440,11",,,,,"19639916,4",,,1276228595,"129097499,6","19117484,85"
2013,Março,RS,89389967.25,213800.45,58728130.17,13819853.76,"26311403,34","67724122,07","107868038,1","52423860,53","21002458,91","283804802,2","207473293,9","53707163,04","15710198,07","23139226,95","36712362,98","707567,62",,,,"22961092,85","674592657,5",,"3796903,62","183210524,6",,"10250972,88","132414986,1",,"6951,51",,"73305342,06","5419296,1",,,,,"18777626,18",,,1277816865,"128957636,3","19470229,78"
2013,Abril,RS,107209411.4,202185.94,94387284.15,16533101.09,"19882848,02","81875143,82","113548483,1","498982037,9","25388177,85",576860868,"231322583,6","62339197,67","18765190,67","28773527,48","39941749,6","1383626,44",,,,"24032508,43",786893409,,"4042713,2","206869583,7",,"12454678,23","317751840,4",,"6627,17",,"70030477,08","7065419,66",,,,,"15197124,02",,,1336778099,"134454995,7","18674709,54"
2013,Maio,RS,93099671.28,181566.42,144914465.1,14454733.59,"29089633,65","78327431,07","124989545,1","169109606,1","21441078,05","246456309,2","231175894,4","55141587,64","11716813,4","26123533,92","41475218,98","856616,84",,,,"24939344,78","764516694,1",,"4069575,58","204193539,3",,"10264480,49","139090984,3",,"6663,96",,"77617476,47","11026971,88",,,,,"32625920,17",,,1358388020,"146361889,4","27216475,35"
2013,Junho,RS,103385256.6,278779.47,210768674.2,19431721.47,"35440772,65","81535235,91",127383826,"141230543,1","23621099,83","250578960,8","225114665,9","58607176,31","22500415,29","28597825,21","44025124,97","978181,52",,,,"27187672,26",799934273,,"4422047,41","212741235,2",,"11059800,78","144733695,4",,"6700,17",,"80417015,01","5792084,68",,,,,"24761046,17",,,1338897092,"155512181,2","28301081,84"
2013,Julho,RS,116195421.2,125994.39,191208879.7,12852249.08,"29479344,64","81619326,32",118372860,"133734057,5","27489454,37","620457764,4","216325073,2","66730794,25","53858019,13","26265134,41","42523767,56","956417,81",,,,"24950874,75","743795508,5",,"4065958,92","198851216,1",,"13567722,45","337458554,9",,"48156,84",,"72282322,6","6148199,89",,,,,"23234220,37",,,1378633143,"157712081,4","21075857,26"
2013,Agosto,RS,109633433.7,325409.09,201194352.8,13346281.18,"34409738,71","84482710,16","123081265,3",126074169,"26110247,3","275120087,5","230631798,1","49951472,19","19319881,17","27796873,25","47500239,64","1100851,06",,,,"26927315,24","799650466,4",,"4388834,27","212040700,8",,"11936207,17",155035076,,"6795,59",,"72226610,68","8927740,6",,,,,"24349479,39",,,1399330546,"143031869,1","31717021,08"
2013,Setembro,RS,102623051.0,288409.0,259277315.0,17058459.0,43962486,95776483,118060081,115435542,25302346,267824428,232556495,63612202,25497761,27197740,50879741,44011763,,,,25715319,821860862,,4188947,211618974,,11891815,143260834,,6823,,72606058,8802503,,,,,22167545,,,1358409647,146685508,30035677
2013,Outubro,RS,111784430.0,358863.0,225160616.0,10500902.0,38457004,104166625,117703946,108810271,23362574,678434353,230361102,61996769,23429143,27576999,40417734,7907901,,,,27321638,766624855,,4444487,201828793,,11399408,363838747,,6892,,72943420,9410399,,,,,21133419,,,1416646424,146930872,28781857
2013,Novembro,RS,109024656.0,160398.0,265011239.0,13462052.0,37688794,91416207,137729509,115350129,22937379,324723780,285420379,68307360,16481614,35451854,48989705,5871608,,,,26032406,734678242,,4240160,202926988,,10850391,170759888,,7239,,143771178,5437178,,,,,31428572,,,1419138428,151151532,25415548
2013,Dezembro,RS,135065593.0,534707.0,177775346.0,17260461.0,37038762,99290901,144627280,88093978,24318509,408491978,264776403,87969312,33160194,30667909,52504746,5669745,,,,24253933,795595208,,3953840,211051822,,11327762,204371086,,6958,,78639917,2334061,,,,,43673695,,,2548234201,168115657,34877648
2014,Janeiro,RS,139864290.0,270997.0,575289369.0,15332571.0,32446705,83779665,112318771,67391554,119568604,674653678,381337649,104068725,30843962,34102846,42925046,860154,,,,27035902,850133631,,4345387,236837261,,136180701,380283405,,7006,,80225326,662783,,,,,17484024,,,1604347337,161517700,25529215
2014,Fevereiro,RS,124876162.0,499806.0,93685246.0,17467850.0,51481214,85470691,113686218,51422105,25347522,261100214,249907381,49624754,16450136,27586357,51971116,504225,,,,25827545,696550946,,4211284,195332791,,11849937,142912888,,11366,,72929924,2002900,,,,,33910730,,,1525293105,308549957,20193604
2014,Março,RS,103566942.0,446910.0,82958103.0,18606400.0,54579483,91704958,119977546,60385945,22909696,360155262,237178967,46786061,16441761,26167944,41239688,551252,,,,24445494,719560625,,3969644,194186674,,10660832,170464987,,7105,,80376111,4026090,,,,,23620322,,,1592475824,175677933,20840460
2014,Abril,RS,101480495.0,479101.0,89957699.0,14939490.0,50356779,89967931,126312371,533405633,15137082,633060054,251386502,60893419,26332032,26769788,48136692,752939,,,,26896671,697160866,,4360551,190126190,,8132172,352422720,,7151,,79505536,3909162,,,,,23656514,,,1670207819,175049931,26102094
2014,Maio,RS,97918104.0,327965.0,150855719.0,14833581.0,48706173,93765638,127324299,186443345,19994910,286083248,276071766,53763467,26796009,39075636,46562484,603841,,,,26829112,788842235,,4248555,210336715,,11627180,133378793,,7201,,80051741,8072581,,,,,37594434,,,1696610305,176158482,22737094
2014,Junho,RS,95408732.0,438197.0,166487402.0,16408427.0,52368430,78569296,130196729,147429017,13713065,269143087,255669282,78084320,28878259,31163169,48421688,666895,,,,27960808,792694862,,4385259,215230644,,18480942,142353356,,7253,,80455302,9038512,,,,,29300775,,,1693321471,180278032,26542922
2014,Julho,RS,94716551.0,447373.0,180955270.0,13362447.0,37285135,75557601,112655424,161366288,10091961,669157542,253789903,63645371,144721299,27471343,43252258,1578520,,,,28319368,733313867,,4542332,199230816,,5645972,368278329,,7715,,83288026,4633522,,,,,103255360,,,1692181819,180349283,23476556
2014,Agosto,RS,96807689.0,221601.0,249378865.0,13711958.0,33411910,83878758,133491179,145647736,11767369,327156327,254577185,55511236,22019378,32747098,52955250,2248436,,,,29319157,748330518,,4716793,204479940,,6305000,178650736,,7360,,82615723,12592797,,,,,131541319,,,1753420219,174891045,34267975
2014,Setembro,RS,116256485.0,255101.0,202607408.0,18367396.0,50946853,104887154,138564063,119066888,25487401,257369066,249561311,55728274,27832320,30589720,48963908,54369980,,,,28728365,784929729,,4698212,208475078,,11916207,150037029,,7412,,82526063,7604383,,,,,94568142,,,1721329182,180807691,26868228
2014,Outubro,RS,117501983.0,123265.0,199341651.0,18016979.0,68669349,108734939,140493526,120627094,32263295,718519022,260360759,70009201,19842762,36310540,48938968,10191236,,,,28511209,757884192,,4658999,207666445,,15700757,386112306,,9088,,82072750,6994593,,,,,98558358,,,1709340411,176106850,28951812
2014,Novembro,RS,110224832.0,295540.0,257501596.0,23855288.0,53339712,97493234,169405817,172428908,26356590,323162367,314291765,77433832,17701016,35114980,57380656,7063990,,,,30329206,804747362,,4978004,212870952,,12651400,170508299,,7628,,157435269,7599643,,,,,146984757,,,1761656508,172497636,37024721
2014,Dezembro,RS,101729288.0,482899.0,252627489.0,14200333.0,64864825,90620848,145324361,151390363,28102521,287587043,291207620,124272974,45884044,27721034,53045188,7844430,,,,28643789,778322220,,4765711,215192971,,13392875,157810248,,7575,,107809364,1643983,,,,,109171254,,,2805379190,185742353,40083826
2015,Janeiro,RS,133771280.0,111990.0,653634002.0,19041031.0,23312676,75494888,122120988,68683309,163473615,783817616,434952008,134955600,37851995,28682764,46145679,1323624,,,,28467321,786126661,,4565044,242592590,,130287783,423839442,,8464,,89497908,,,,,,54338015,,,1614568611,311646049,26215703
2015,Fevereiro,RS,92038607.0,149972.0,130700098.0,11938503.0,12767641,86672421,99526865,84935269,29055651,251610085,276974629,59190531,15293668,28201937,53878307,676511,,,,27716520,637128869,,4611542,195752572,,17283656,139948752,,12488,,73104951,,,,,,52003674,,,1636213344,185519865,23810465
2015,Março,RS,115115459.0,623195.0,35260201.0,16576617.0,56870103,137421880,101752347,67935212,27029019,240536703,268483801,54374041,34900317,29875071,52033454,4059504,,,,28344862,692692316,,4762605,182788889,,13231610,126641341,,7739,,96439242,,,,,,58876110,,,1697499750,171254734,21443875
2015,Abril,RS,106970993.0,207890.0,82256475.0,17329754.0,44069622,87046846,116058982,593528181,36557410,654115231,286376676,123633235,28537833,30313782,62475087,1088804,,,,30918768,726085593,,5202950,209144409,,25028581,355229661,,7802,,89254966,,,,,,55100340,,,1821663914,193406894,24468347
2015,Maio,RS,79331634.0,138566.0,77577503.0,14496723.0,3822580,91775844,103998357,189489894,25263136,246231150,298205410,95681109,23222786,36462637,58543215,1207571,,,,27844020,750610874,,5273135,212066430,,12869334,139679690,,7859,,88158987,,,,,,64891322,,,1796102765,188426549,24563922
2015,Junho,RS,103591193.7,285919.2,142031984.0,8547034.48,"34603964,66",118104739,"97999380,02","176427291,4","34048041,93","229966090,2","273570622,1","90919206,89","26083145,85","32695397,51","56082708,03","1274519,04",,,,"29420357,65","782528376,1",,"5259560,76",218916351,,"21769156,67","135340261,1",,"3410573,01",,"117340952,8",,,,,,"55477166,12",,,1756822831,181717078,"32545224,98"
2015,Julho,RS,104434657.7,74547.35,153380662.2,7893320.32,"40395184,05","101819064,4","102222801,8","162692661,3","31812862,59","614009326,6","278917511,3","81613250,57","37439290,22","33607135,41","57554349,87","1222920,33",,,,"31733421,24","731691828,8",,"5387828,07","204890455,4",,"14704847,33","347787960,9",,"2907076,17",,"90715661,05",,,,,,"71658176,68",,,1737302714,"183730620,4","28151529,13"
2015,Agosto,RS,98451896.36,162571.1,173126507.4,6714892.75,"58184930,2",120422375,"109607420,3","133291289,6","38788011,32",237735163,"273937253,7","70273320,07","35103368,04","35722691,77","64319707,06","1489265,86",,,,"33196966,5","778940074,2",,"5612015,49","219099819,3",,"18593006,14","137390701,7",,"2921120,6",,"89355649,3",,,,,,"54950690,46",,,1705557362,"180926515,2","27258714,83"
2015,Setembro,RS,117812122.8,93004.37,199492335.0,8895763.86,"25655572,7","106670252,5",115638674,"133933335,7","18468432,06","238364316,6","282282789,1","70982169,02","18518661,22","32408209,67","57739141,43","65147188,69",,,,"33282156,68","773594769,8",,"5634041,94","203674661,6",,"19377392,96",134944262,,"4115440,8",,"89573061,51",,,,,,"92797653,85",,,1715875970,"176857794,6","29061215,12"
2015,Outubro,RS,107050982.7,168723.78,192814863.7,11066882.23,"55338670,24","87213385,43","109205629,6","117514229,6","52044529,8","702205498,6","279830563,9","86455465,79","26540509,63","34744184,76","60883991,08","11943023,59",,,,"41473520,12","683018912,7",,"6965271,03","203824227,3",,"32842624,97","368483126,9",,"1310464,24",,"89918731,77",,,,,,"51780168,39",,,1725080082,"197514517,5","31295203,26"
2015,Novembro,RS,93958056.38,50833.26,194366554.4,7723848.87,"32195,34","84291707,26","116569887,6",175911713,"29221369,08","265981933,7","332505799,8","76392600,63","15764455,77","37940723,09","58239926,64","8394062,17",,,,"34554578,28",723304336,,"5885198,99","210195275,6",,"19612750,94","145083946,4",,"2449149,59",,"161240340,9",,,,,,"49808558,65",,,1696057459,"176040400,9","31359893,22"
2015,Dezembro,RS,76511723.59,834629.67,205413073.4,14541213.47,"60761121,25","73875814,76","119825414,6","97903913,96","25561756,34",243016524,"337015895,8","124787496,7","37455737,89","35161035,71","79146569,68","8245571,34",,,,"32966431,84",748273655,,"5569949,58","209966882,7",,"15854028,7","140185317,1",,"2706414,97",,"111179909,5",,,,,,"51873255,68",,,2758633823,"184671742,8","35050280,17"
2016,Janeiro,RS,101078824.8,285488.73,255032580.9,9708343.29,"81443734,57","80927446,92","105346065,5","85899942,52","134030257,3","735807028,2","462905474,5","149891786,3","31065878,4","38781522,1","60370431,04","1499729,96",,,,"34130900,07","837945210,4",,"5677199,62",249519312,,"130634740,3","412443259,9",,"3803678,33",,"101129708,4",,,,,,"59978886,03",,,1666708038,"314082364,3","24696494,7"
2016,Fevereiro,RS,79277379.6,231369.62,142478345.6,9601210.39,"19254731,45","99088997,19","84437541,41","52963515,94","43233569,34","248447390,1","291001185,3","68575261,45","16861155,56","35932892,82","48268687,18","1300789,96",,,,"34317222,7","754441397,5",,"5815728,26","230247132,6",,"27074914,12","138539464,3",,"2833583,72",,"87428689,09",,,,,,"40775842,94",,,1728405458,"184914654,6","26565351,7"
2016,Março,RS,95627057.16,303577.94,150036032.9,11158568.69,"17242787,57","102018249,2","88598621,07","64584330,46","36586563,29","252341950,5","270518534,5","71173358,68","32708497,13","34449201,1","51040193,07","1384291,84",,,,"33529425,02","777122116,9",,"5697882,75","230932782,7",,"27368307,43",135730187,,"4938056,54",,"90649453,57",,,,,,"60294212,52",,,1767963699,"177677136,5","25027868,75"
2016,Abril,RS,69891715.04,185624.47,83601615.28,9922803.38,67197407,"98622812,39","107065630,8",639411733,"35671735,03","634626205,2","306979373,2","192538212,5","17500996,83","46013228,92","53796172,56","1527682,65",,,,"36527261,08","808641430,4",,"6150199,75","233376904,8",,"22366988,77","348555977,5",,"5006505,94",,"90902659,68",,,,,,"52682124,78",,,1856319115,"201863566,2","24378370,17"
2016,Maio,RS,84678557.0,251357.26,476682778.7,11178412.1,"41966134,54","93140022,17","110924386,4","205633155,3","32473420,08","239240515,4",312083362,"73292727,23","14486071,15","27977957,96","54755051,54","1582848,08",,,,"30665327,99","803143340,1",,"5165036,86",254379649,,"20678112,82","132817629,2",,"8403860,1",,"90387465,14",,,,,,"44751020,2",,,1816034424,"192465001,6","23208775,31"
2016,Junho,RS,78687925.8,72405.25,8797.77,8916418.14,"49596106,92","109010756,7","122083120,5","205057629,5","31839643,57","239737965,6","292694394,3","110431436,9","16784441,28","34186744,97","58681023,28","2563630,44",,,,"32496453,9","813173035,8",,"5524382,21","240281081,1",,"19851133,84","134376223,4",,"2997877,68",,"91031914,16",,,,,,"47418068,4",,,1836268796,"186746359,8","30539954,1"
2016,Julho,RS,68172499.24,70265.2,7608441.66,10844881.39,"56501654,73","102941628,8","124174344,7","161588723,8","35651963,95","677504211,1","290217608,3","106110084,6","37326033,98","35780644,67","52992804,08","1203381,03",,,,"33743786,03",791076695,,"5722909,95","239576520,1",,"23879641,87","387618027,6",,"6449964,97",,"91026546,07",,,,,,"57191238,93",,,1859132213,"191298229,6","19576269,49"
2016,Agosto,RS,96310804.77,75483.35,15344201.49,9226922.14,"51267945,09","116238779,7","121591937,5","158247692,7","37214610,7","246782047,1","302177770,6","76120903,66","16850024,6","35049770,86","58157219,07","2193936,79",,,,"34594648,04","784505916,4",,"5833765,82","229719294,3",,23132090,"137489281,1",,"4281470,97",,"96111785,59",,,,,,"51577009,36",,,1815053729,"185933250,1","27197589,06"
2016,Setembro,RS,83085976.74,140127.11,39631226.32,12784287.02,"67743073,79","116976885,1","130803340,5",188070140,"35043838,89","245981395,7","304952852,6","77869509,85","15984440,51","34436726,25","56874869,88","69973774,51",,,,"33740686,74","826454039,5",,"5702966,86","228400076,1",,"21867278,29","145939491,9",,"5264997,8",,"98247184,75",,,,,,"39966426,36",,,1783698256,"190759902,4","22878418,18"
2016,Outubro,RS,81472952.24,70183.95,69457978.24,14182424.01,"66145914,15","102975707,2","153125750,9","189291045,5","40625127,53","674847660,8",306406091,"97965254,35","27581342,04","39526197,13","58853280,46","13038897,42",,,,"33167534,28","779753829,3",,"5641879,97","235171360,5",,"26421299,3",373313361,,"8094293,72",,"95817929,17",,,,,,"51218664,5",,,1732447045,"179885227,9","26047974,36"
2016,Novembro,RS,87490407.33,188237.24,44154937.37,15652503.83,"44385454,31","138496718,8","149016480,2","150862564,3","35798340,01","282013940,7","370989927,5","80169289,97",15269955,"36327047,18","59560671,74","9580467,59",,,,"34709105,5","830265099,7",,"5937414,92","238932301,1",,"21625602,37",160981097,,"5598610,23",,"149100777,1",,,,,,"45875702,68",,,1760163354,"177350808,1","26121593,59"
2016,Dezembro,RS,76904592.01,196496.74,161801713.7,19707849.35,"57896452,45","124427276,2","157614642,6","92261262,97","35322149,34","262948036,1","398177187,1","130448898,3","50233109,11","44546509,14","69845844,95","8480472,7",,,,"34840405,33","837511337,7",,"5871563,85","239056526,2",,"22277180,11","151484424,2",,"7017293,73",,"171767484,8",,,,,,"66442740,88",,,2872358859,"186464055,9","33383930,21"
2017,Janeiro,RS,87111268.88,90168.96,13953233.62,19262618.68,"65744274,56","93464246,14","130338466,7","547603281,5","159634505,1","819359732,7","545312217,1","164298013,5","30116689,23","43357899,97","72547022,23","1344745,9",,,,"33887319,41",928753457,,"5503392,69","286266014,4",,"215374312,1","444745789,3",,"7713224,94",,"107746879,3",,,,,,"46017370,09",,2047003187,,,"23287029,87"
2017,Fevereiro,RS,68013730.52,249432.83,85161854.83,10127765.09,"32401043,23","73565624,31","109071845,3","59099032,04","38818014,49","310910978,5","332279574,5","76196955,3","14380186,11","35678820,51","65029475,3","748149,19",,,,"37598177,5","706587320,7",,"6354681,85","236943531,4",,"25555849,36","161284218,7",,"3337086,9",,"99466514,27",,,,,,"64512290,44",,,1744101175,"187342614,7","12756932,62"
2017,Março,RS,94298616.39,290939.44,90821037.21,10954405.73,"52539397,76","122120532,6","110587607,9","77795977,53","36499861,98","271486840,1","325826968,7","75605212,12","26104410,68","38209078,36","52321576,04","1831045,15",,,,"33295864,89","819937541,4",,"5661248,21","234833139,9",,"23952700,88","143226885,5",,"7550430,68",,"101897714,9",,,,,,"53023506,45",,,1817449651,"185356083,9","20713344,14"
2017,Abril,RS,74472498.29,202665.42,66444739.92,11478873.99,"82269140,19","109091903,8","138997623,4","679634240,8","21613627,56","643676918,5",366029785,"97893989,23","24280299,23","39558512,06","74760397,84","1183257,34",,,,"35163558,45","849172828,2",,"5928199,44",241409316,,"26064501,54","356343655,2",,"7469122,62",,"102589544,7",,,,,,"47539209,21",,2003497008,,,"16378600,21"
2017,Maio,RS,90249123.87,195396.17,76719259.98,10776052.22,"39004763,7","133133526,4",122292240,"225630639,3","38003962,69",257621693,357384386,"79577005,14","18753117,51","37412878,4","83312406,13","1362689,6",,,,"36827765,64","869054996,6",,"6185114,78","255560673,7",,"26360862,74","146651336,7",,"8541190,35",,"102227524,3",,,,,,"65517617,57",,2038377034,,,"19298629,02"
2017,Junho,RS,82882163.06,243347.63,94444757.45,13200925.37,"53918735,31","107901263,5","153190052,4","208768443,6","47121402,68","265218699,4","340153044,8","113740518,7","19913724,03","42573847,34","90450390,27","1322287,88",,,,"37723286,53","896050917,9",,"6344131,12",252828468,,"31596847,55","156137928,9",,"8528553,67",,"103761480,9",,,,,,"19876392,45",,2050996616,,,"49140366,65"
